1689310053,1,117.136383,31.839203,0,35,-1,0,0,0,51.096045
1551681851,1,121.432725,31.195842,0,0,0,0,0,1,26.096575
1550745927,1,100.765167,21.977272,0,0,0,0,0,1,552.261597
1557730709,1,121.802612,31.14417,0,0,0,0,0,1,8.633374
1550745064,1,100.765647,21.97755,0,0,0,0,0,1,556.667664
1551681859,1,121.432725,31.195845,0,0,0,0,0,1,26.295492
1550553258,1,100.766097,21.975487,0,0,0.056124,0,0,1,550.730991
1550725214,1,100.76712,21.977178,0,0,0.340177,0,0,1,555.668118
1556782994,1,100.765358,21.977438,0,0,0,0,0,1,555.369141
1574159110,1,102.734322,25.095264,0,0,0,0,0,1,1896.65283
1550667768,1,100.768622,21.978617,0,0,0.014985,0,0,1,548.248673
1552317095,1,117.216208,31.834388,0,0,0,0,0,1,57.991417
1550745797,1,100.765167,21.977345,0,0,0,0,0,1,554.6875
1550725216,1,100.76732,21.97708,0,0,0.340177,0,0,1,562.558646
1552317891,1,117.216133,31.834495,0,0,0,0,0,1,58.510445
1550478480,1,100.765738,21.974188,0,0,0,0,0,1,551.547424
1552317833,1,117.216142,31.834442,0,0,0,0,0,1,56.310928
1558198006,1,121.537863,31.212192,0,0,0,0,0,1,12.864147
1550553264,1,100.766062,21.97543,0,0,0.224893,0,0,1,551.382094
1550745938,1,100.765145,21.977275,0,0,0,0,0,1,552.225037
1557730727,1,121.802597,31.144186,0,0,0,0,0,1,8.814702
1557730702,1,121.802597,31.144178,0,0,0,0,0,1,7.945868
1550667827,1,100.768592,21.978592,0,0,0.066912,0,0,1,548.423659
1550477070,1,100.766853,21.9754,0,0,0.053553,0,0,1,551.873069
1557730721,1,121.802612,31.144164,0,0,0,0,0,1,8.642241
1550745890,1,100.765158,21.977262,0,0,0,0,0,1,552.276916
1550746332,1,100.765205,21.977288,0,0,0,0,0,1,552.360229
1550746024,1,100.765153,21.977275,0,0,0,0,0,1,552.092468
1550486142,1,100.767647,21.976088,0,0,0,0,0,1,549.711365
1550746072,1,100.765158,21.977278,0,0,0,0,0,1,552.43396
1550746189,1,100.765213,21.977278,0,0,0,0,0,1,552.365723
1550477068,1,100.766783,21.975478,0,0,0.43392,0,0,1,554.060388
1550725226,1,100.767175,21.97685,0,0,0.232443,0,0,1,554.478135
1557730740,1,121.802612,31.144172,0,0,0,0,0,1,8.649581
1550667743,1,100.76857,21.978687,0,0,0.018117,0,0,1,547.12729
1550745872,1,100.765145,21.977255,0,0,0,0,0,1,552.063232
1550746046,1,100.765153,21.97728,0,0,0,0,0,1,552.332397
1550667619,1,100.767853,21.978213,0,0,0.011351,0,0,1,548.675651
1550730941,1,100.765503,21.976875,0,0,0,0,0,1,554.33966
1675250664,1,117.137445,31.850333,0,35,0,0,0,1,64.292767
1675482866,1,117.137445,31.850255,0,35,0,0,0,1,66.382121
1675482896,1,117.137603,31.850637,0,28.001466,0,0,0,1,67.206041
1675483889,1,117.137603,31.850637,0,28.001466,0,0,0,1,66.151424
1675484415,1,117.137603,31.850637,0,28.001466,0,0,0,1,66.30631
1675495816,1,117.139786,31.868183,0,42,0,0,0,1,47.926376
1675496282,1,117.139703,31.868222,0,35.469753,0.611345,0,0,1,47.963715
1675691821,1,117.137603,31.850637,0,28.001466,0,0,0,1,67.598704
1675691899,1,117.137314,31.850838,0,11.045081,0.357228,0,0,1,57.351515
1675691913,1,117.137328,31.850953,0,16.194286,0.041181,0,0,1,56.983053
1675691949,1,117.137297,31.850953,0,12.955018,0.068206,0,0,1,57.094217
1675691965,1,117.137328,31.850853,0,13.940385,0.140915,0,0,1,57.450169
1675692046,1,117.137672,31.850188,0,46,0,0,0,1,61.61095
1675692051,1,117.137603,31.850637,0,28.001466,0,0,0,1,61.027063
1675692069,1,117.137603,31.850637,0,28.001466,0,0,0,1,60.791219
1675787350,1,117.137528,31.850703,0,33.247931,0,0,0,1,64.489179
1675787360,1,117.137222,31.8509,0,28.106022,0.032636,0,0,1,57.777934
1675787408,1,117.137117,31.85067,0,35.64379,0.282039,0,0,1,58.064996
1675787416,1,117.137108,31.850838,0,34.818806,0.238354,0,0,1,57.717662
1675787443,1,117.137428,31.850158,0,47.242999,1.713436,0,0,1,58.258138
1675815960,1,117.137169,31.850397,0,35.080736,0.187706,0,0,1,58.164181
1540807414,1,100.76931,21.97286,0,-1,0,0,0,1,0
1540816594,1,100.778437,21.974542,0,-1,0,0,0,1,0
1539924672,1,100.768688,21.975382,0,-1,0,0,0,1,514.616
1676187424,1,117.137519,31.8507,0,29.754262,0,0,0,1,120.280571
1676187430,1,117.137519,31.8507,0,29.754262,0,0,0,1,120.280571
1676187442,1,117.137519,31.8507,0,29.754262,0,0,0,1,120.280571
1676187681,1,117.137519,31.8507,0,29.754262,0,0,0,1,120.280571
1676263891,1,117.195883,31.856645,0,392.666667,0,0,0,1,46.229782
1676263972,1,117.197412,31.855355,0,35,0,0,0,1,46.229782
1676264788,1,117.197563,31.855355,0,59.333333,0,0,0,1,48.269783
1676264789,1,117.197563,31.855355,0,59.333333,0,0,0,1,48.269783
1676264793,1,117.197563,31.855355,0,59.333333,0,0,0,1,48.269783
1676264795,1,117.19745,31.855342,0,35,0,0,0,1,48.269783
1676264796,1,117.19745,31.855342,0,35,0,0,0,1,48.269783
1676265565,1,117.197533,31.855345,0,35,0,0,0,1,48.719784
1676604250,1,117.136147,31.839425,0,35,0,0,0,1,52.275873
1676604314,1,117.135833,31.839128,0,21.227113,0.503807,0,0,1,48.991691
1676607412,1,117.1363,31.839058,0,35,0,0,0,1,53.064995
1676607421,1,117.1363,31.839058,0,35,0,0,0,1,53.067124
1676609369,1,117.136672,31.83952,0,1414,0,0,0,1,51.689159
1676609370,1,117.136672,31.83952,0,1414,0,0,0,1,51.689159
1676611447,1,117.136711,31.839572,0,1414,0,0,0,1,52.028919
1676611450,1,117.136711,31.839572,0,1414,0,0,0,1,52.028919
1676693704,1,117.137497,31.850267,0,43,0,0,0,1,61.627668
1676693708,1,117.137528,31.850267,0,43,0,0,0,1,61.526739
1676715863,1,117.137519,31.8507,0,29.754262,0,0,0,1,114.010567
1676715886,1,117.137519,31.8507,0,29.754262,0,0,0,1,114.010567
1676891312,1,117.137519,31.8507,0,29.754262,0,0,0,1,62.497727
1676891314,1,117.137519,31.8507,0,29.754262,0,0,0,1,62.497727
1677039842,1,117.137519,31.8507,0,29.754262,0,0,0,1,66.075446
1677042830,1,117.137519,31.8507,0,29.754262,0,0,0,1,64.740192
1677212720,1,117.12375,31.851392,0,35,0,0,0,1,54.129185
1677389941,1,117.111122,31.840028,0,35,0,0,0,1,72.261498
1677470265,1,117.124703,31.834678,0,35,0,0,0,1,50.204998
1677556314,1,117.129014,31.838987,0,48,0,0,0,1,52.368731
1677627970,1,117.137519,31.8507,0,29.754262,0,0,0,1,62.113696
1677627979,1,117.137519,31.8507,0,29.754262,0,0,0,1,63.79134
1677627983,1,117.137519,31.8507,0,29.754262,0,0,0,1,64.337114
1677666344,1,117.13305,31.843163,0,200,0.501132,0,0,1,48.155746
1677902769,1,117.137467,31.850655,0,31.362497,0,0,0,1,66.271875
1677916692,1,117.135955,31.850283,0,52,0,0,0,1,58.718475
1677916727,1,117.13613,31.850445,0,11.108436,0.022002,0,0,1,57.672346
1677920455,1,117.137467,31.850655,0,31.362497,0,0,0,1,65.63628
1677920470,1,117.137467,31.850655,0,31.362497,0,0,0,1,65.513638
1677926541,1,117.137467,31.850655,0,31.362497,0,0,0,1,66.073101
1678449145,1,117.137467,31.850655,0,31.362497,0,0,0,1,65.289979
1678599340,1,117.137467,31.850655,0,31.362497,0,0,0,1,63.811992
1679014464,1,117.136322,31.8498,0,35,0,0,0,1,58.196468
1679014633,1,117.136375,31.849783,0,35,0,0,0,1,58.19752
1679054328,1,117.137467,31.850655,0,31.362497,0,0,0,1,63.092063
1679119492,1,117.137467,31.850655,0,31.362497,0,0,0,1,64.513063
1679119503,1,117.137467,31.850655,0,31.362497,0,0,0,1,63.459003
1679119506,1,117.137467,31.850655,0,31.362497,0,0,0,1,64.498585
1679119508,1,117.137467,31.850655,0,31.362497,0,0,0,1,64.498585
1679195745,1,117.215553,31.822138,0,20.949396,0,0,0,1,32.36597
1679196370,1,117.215522,31.822145,0,35,0,0,0,1,34.625969
1679196745,1,117.215592,31.822113,0,35,0,0,0,1,34.625969
1679198956,1,117.215417,31.822663,0,7.772777,0,0,0,1,56.45597
1679198961,1,117.215637,31.822708,0,35,0,0,0,1,56.728382
1679198971,1,117.215622,31.822758,0,35,0,0,0,1,56.745922
1679212824,1,117.21553,31.822105,0,35.100153,0,0,0,1,52.195969
1679212837,1,117.21553,31.8222,0,14.313721,0,0,0,1,52.19597
1679212841,1,117.215538,31.82217,0,35,0,0,0,1,52.195969
1679212842,1,117.215538,31.82217,0,35,0,0,0,1,52.195969
1679213980,1,117.215583,31.822133,0,35,0,0,0,1,54.195969
1679213983,1,117.215583,31.822133,0,35,0,0,0,1,54.195969
1679284580,1,117.130736,31.840392,0,42,0,0,0,1,49.576863
1679363710,1,117.136183,31.839347,0,35,0,0,0,1,51.759187
1679629158,1,117.136214,31.839347,0,35,0,0,0,1,53.025732
1679629162,1,117.136611,31.839167,0,20.9192,0,0,0,1,52.780979
1679798599,1,117.130403,31.841325,0,38.277803,0.043216,0,0,1,45.381528
1679798608,1,117.130189,31.841413,0,9.776126,0.090295,0,0,1,48.134055
1679798623,1,117.130158,31.841437,0,18.653879,0.069182,0,0,1,47.952084
1680093035,1,117.137383,31.850705,0,28.207021,0,0,0,1,63.324696
1680232474,1,117.136611,31.839167,0,20.648271,0,0,0,1,50.130362
1680232476,1,117.136611,31.839167,0,20.648271,0,0,0,1,50.130362
1680328847,1,117.174103,31.84503,0,10.253211,0.100111,0,0,1,127.276896
1680347196,1,117.137322,31.85068,0,28.129377,0,0,0,1,120.470673
1680347200,1,117.137322,31.85068,0,28.129377,0,0,0,1,120.470673
1680406047,1,117.131211,31.852278,0,82.747038,0,0,0,1,59.063984
1680406134,1,117.131775,31.851887,0,27.06631,0.154819,0,0,1,58.196215
1680665244,1,117.853912,30.956587,0,35,0,0,0,1,17.731476
1680665333,1,117.854562,30.956305,0,35,0,0,0,1,17.537128
1680763188,1,118.869103,31.732797,0,35,0,0,0,1,63.928757
1680767291,1,118.869087,31.732788,0,35,0,0,0,1,65.898758
1681009173,1,117.131928,31.852003,0,250.666667,0,0,0,1,58.407742
1681110469,1,117.136611,31.839167,0,19.951105,0,0,0,1,50.718577
1681110473,1,117.136611,31.839167,0,19.951105,0,0,0,1,50.475931
1681539076,1,117.127997,31.832833,0,84,0,0,0,1,45.572598
1681863269,1,117.137419,31.850253,0,40,0,0,0,1,64.538431
1681989637,1,117.137419,31.850272,0,41,0,0,0,1,65.140816
1682128762,1,117.137405,31.8502,0,35,0,0,0,1,59.748075
1682128774,1,117.137283,31.850155,0,11.264348,0.012449,0,0,1,58.09794
1682139711,1,117.137536,31.85023,0,43,0,0,0,1,63.312919
1682250294,1,117.137497,31.85033,0,42,0,0,0,1,63.139737
1682394128,1,117.135964,31.839378,0,13.088438,0.025071,0,0,1,49.996726
1682472021,1,117.135911,31.839297,0,35,0,0,0,1,52.539102
1682500333,1,117.136772,31.839178,0,67.623486,0.028862,0,0,1,65.238171
1682500338,1,117.136847,31.839172,0,13.802629,0.050624,0,0,1,50.009425
1682500344,1,117.136817,31.839167,0,7.79918,0.012795,0,0,1,49.973218
1682745398,1,117.548897,30.884103,0,52,0,0,0,1,21.970127
1682745442,1,117.548455,30.884395,0,11.396472,0.026247,0,0,1,19.763609
1682746061,1,117.549072,30.884288,0,52,0,0,0,1,20.974346
1682746064,1,117.548492,30.884263,0,19.511443,0.04379,0,0,1,18.805751
1682825551,1,117.799225,30.483412,0,50.838817,0.015564,0,0,1,591.339748
1683013837,1,117.185928,31.370225,0,1414,0,0,0,1,32.232555
1683215355,1,117.137428,31.85028,0,37,0,0,0,1,64.819197
1683545024,1,117.137419,31.85028,0,35,0,0,0,1,64.543083
1683777136,1,117.131247,31.840253,0,35,0,0,0,1,48.090659
1683851948,1,117.136314,31.8498,0,35,0,0,0,1,58.252214
1683905058,1,117.137436,31.850253,0,35,0,0,0,1,64.412506
1683905072,1,117.137436,31.850247,0,36,0,0,0,1,64.394238
1683957149,1,117.136514,31.839183,0,37.333333,0,0,0,1,51.749645
1684032685,1,117.231667,31.854442,0,36,0,0,0,1,37.745464
1684032750,1,117.231955,31.854687,0,36,0,0,0,1,39.5313
1684032899,1,117.231833,31.85455,0,36,0,0,0,1,40.200188
1684032976,1,117.232162,31.854972,0,36,0,0,0,1,35.645561
1684057156,1,117.137428,31.850292,0,35,0,0,0,1,65.629511
